"ID";"Sources";"Emissions";"Periods";"EmissionsDutchTerritory_1"
"4407";"A048110";"A044107";"2013JJ00";"     0.0"
"4408";"A048110";"A044107";"2014JJ00";"     0.0"
"4409";"A048110";"A044107";"2015JJ00";"     0.0"
"4410";"A048110";"A044107";"2016JJ00";"     0.0"
"4411";"A048110";"A044107";"2017JJ00";"     0.0"
"4412";"A048110";"A044107";"2018JJ00";"     0.0"
"4413";"A048110";"A044107";"2019JJ00";"     0.0"
"4414";"A048110";"A044107";"2020JJ00";"     0.0"
"4415";"A048110";"A044107";"2021JJ00";"     0.0"
"4416";"A048110";"A044118";"1990JJ00";"     0.0"
"4417";"A048110";"A044118";"1991JJ00";"     0.0"
"4418";"A048110";"A044118";"1992JJ00";"     0.0"
"4419";"A048110";"A044118";"1993JJ00";"     0.0"
"4420";"A048110";"A044118";"1994JJ00";"     0.0"
"4421";"A048110";"A044118";"1995JJ00";"     0.0"
"4422";"A048110";"A044118";"1996JJ00";"     0.1"
"4423";"A048110";"A044118";"1997JJ00";"     0.1"
"4424";"A048110";"A044118";"1998JJ00";"     0.1"
"4425";"A048110";"A044118";"1999JJ00";"     0.0"
"4426";"A048110";"A044118";"2000JJ00";"     0.1"
"4427";"A048110";"A044118";"2001JJ00";"     0.1"
"4428";"A048110";"A044118";"2002JJ00";"     0.0"
"4429";"A048110";"A044118";"2003JJ00";"     0.0"
"4430";"A048110";"A044118";"2004JJ00";"     0.0"
"4431";"A048110";"A044118";"2005JJ00";"     0.0"
"4432";"A048110";"A044118";"2006JJ00";"     0.0"
"4433";"A048110";"A044118";"2007JJ00";"     0.0"
"4434";"A048110";"A044118";"2008JJ00";"     0.0"
"4435";"A048110";"A044118";"2009JJ00";"     0.0"
"4436";"A048110";"A044118";"2010JJ00";"     0.0"
"4437";"A048110";"A044118";"2011JJ00";"     0.0"
"4438";"A048110";"A044118";"2012JJ00";"     0.0"
"4439";"A048110";"A044118";"2013JJ00";"     0.0"
"4440";"A048110";"A044118";"2014JJ00";"     0.0"
"4441";"A048110";"A044118";"2015JJ00";"     0.1"
"4442";"A048110";"A044118";"2016JJ00";"     0.1"
"4443";"A048110";"A044118";"2017JJ00";"     0.1"
"4444";"A048110";"A044118";"2018JJ00";"     0.1"
"4445";"A048110";"A044118";"2019JJ00";"     0.1"
"4446";"A048110";"A044118";"2020JJ00";"     0.1"
"4447";"A048110";"A044118";"2021JJ00";"     0.1"
"4448";"A048110";"A044112";"1990JJ00";"     0.8"
"4449";"A048110";"A044112";"1991JJ00";"     0.8"
"4450";"A048110";"A044112";"1992JJ00";"     0.8"
"4451";"A048110";"A044112";"1993JJ00";"     0.8"
"4452";"A048110";"A044112";"1994JJ00";"     0.8"
"4453";"A048110";"A044112";"1995JJ00";"     0.8"
"4454";"A048110";"A044112";"1996JJ00";"     0.8"
"4455";"A048110";"A044112";"1997JJ00";"     0.9"
"4456";"A048110";"A044112";"1998JJ00";"     0.9"
"4457";"A048110";"A044112";"1999JJ00";"     0.8"
"4458";"A048110";"A044112";"2000JJ00";"     0.9"
"4459";"A048110";"A044112";"2001JJ00";"     0.9"
"4460";"A048110";"A044112";"2002JJ00";"     0.8"
"4461";"A048110";"A044112";"2003JJ00";"     0.8"
"4462";"A048110";"A044112";"2004JJ00";"     0.8"
"4463";"A048110";"A044112";"2005JJ00";"     0.8"
"4464";"A048110";"A044112";"2006JJ00";"     0.8"
"4465";"A048110";"A044112";"2007JJ00";"     0.8"
"4466";"A048110";"A044112";"2008JJ00";"     0.8"
"4467";"A048110";"A044112";"2009JJ00";"     0.8"
"4468";"A048110";"A044112";"2010JJ00";"     0.8"
"4469";"A048110";"A044112";"2011JJ00";"     0.8"
"4470";"A048110";"A044112";"2012JJ00";"     0.7"
"4471";"A048110";"A044112";"2013JJ00";"     0.7"
"4472";"A048110";"A044112";"2014JJ00";"     0.8"
"4473";"A048110";"A044112";"2015JJ00";"     0.9"
"4474";"A048110";"A044112";"2016JJ00";"     1.0"
"4475";"A048110";"A044112";"2017JJ00";"     0.9"
"4476";"A048110";"A044112";"2018JJ00";"     0.8"
"4477";"A048110";"A044112";"2019JJ00";"     0.8"
"4478";"A048110";"A044112";"2020JJ00";"     0.9"
"4479";"A048110";"A044112";"2021JJ00";"     0.9"
"4480";"A048110";"A044110";"1990JJ00";"     0.0"
"4481";"A048110";"A044110";"1991JJ00";"     0.0"
"4482";"A048110";"A044110";"1992JJ00";"     0.0"
"4483";"A048110";"A044110";"1993JJ00";"     0.0"
"4484";"A048110";"A044110";"1994JJ00";"     0.0"
"4485";"A048110";"A044110";"1995JJ00";"     0.0"
"4486";"A048110";"A044110";"1996JJ00";"     0.0"
"4487";"A048110";"A044110";"1997JJ00";"     0.0"
"4488";"A048110";"A044110";"1998JJ00";"     0.0"
"4489";"A048110";"A044110";"1999JJ00";"     0.0"
"4490";"A048110";"A044110";"2000JJ00";"     0.0"
"4491";"A048110";"A044110";"2001JJ00";"     0.0"
"4492";"A048110";"A044110";"2002JJ00";"     0.0"
"4493";"A048110";"A044110";"2003JJ00";"     0.0"
"4494";"A048110";"A044110";"2004JJ00";"     0.0"
"4495";"A048110";"A044110";"2005JJ00";"     0.0"
"4496";"A048110";"A044110";"2006JJ00";"     0.0"
"4497";"A048110";"A044110";"2007JJ00";"     0.0"
"4498";"A048110";"A044110";"2008JJ00";"     0.0"
"4499";"A048110";"A044110";"2009JJ00";"     0.0"
"4500";"A048110";"A044110";"2010JJ00";"     0.0"
"4501";"A048110";"A044110";"2011JJ00";"     0.0"
"4502";"A048110";"A044110";"2012JJ00";"     0.0"
"4503";"A048110";"A044110";"2013JJ00";"     0.0"
"4504";"A048110";"A044110";"2014JJ00";"     0.0"
"4505";"A048110";"A044110";"2015JJ00";"     0.0"
"4506";"A048110";"A044110";"2016JJ00";"     0.0"
"4507";"A048110";"A044110";"2017JJ00";"     0.0"
"4508";"A048110";"A044110";"2018JJ00";"     0.0"
"4509";"A048110";"A044110";"2019JJ00";"     0.0"
"4510";"A048110";"A044110";"2020JJ00";"     0.0"
"4511";"A048110";"A044110";"2021JJ00";"     0.0"
"4512";"A048110";"A044114";"1990JJ00";"     0.0"
"4513";"A048110";"A044114";"1991JJ00";"     0.0"
"4514";"A048110";"A044114";"1992JJ00";"     0.0"
"4515";"A048110";"A044114";"1993JJ00";"     0.0"
"4516";"A048110";"A044114";"1994JJ00";"     0.0"
"4517";"A048110";"A044114";"1995JJ00";"     0.0"
"4518";"A048110";"A044114";"1996JJ00";"     0.0"
"4519";"A048110";"A044114";"1997JJ00";"     0.0"
"4520";"A048110";"A044114";"1998JJ00";"     0.0"
"4521";"A048110";"A044114";"1999JJ00";"     0.0"
"4522";"A048110";"A044114";"2000JJ00";"     0.0"
"4523";"A048110";"A044114";"2001JJ00";"     0.0"
"4524";"A048110";"A044114";"2002JJ00";"     0.0"
"4525";"A048110";"A044114";"2003JJ00";"     0.0"
"4526";"A048110";"A044114";"2004JJ00";"     0.0"
"4527";"A048110";"A044114";"2005JJ00";"     0.0"
"4528";"A048110";"A044114";"2006JJ00";"     0.0"
"4529";"A048110";"A044114";"2007JJ00";"     0.0"
"4530";"A048110";"A044114";"2008JJ00";"     0.0"
"4531";"A048110";"A044114";"2009JJ00";"     0.0"
"4532";"A048110";"A044114";"2010JJ00";"     0.0"
"4533";"A048110";"A044114";"2011JJ00";"     0.0"
"4534";"A048110";"A044114";"2012JJ00";"     0.0"
"4535";"A048110";"A044114";"2013JJ00";"     0.0"
"4536";"A048110";"A044114";"2014JJ00";"     0.0"
"4537";"A048110";"A044114";"2015JJ00";"     0.0"
"4538";"A048110";"A044114";"2016JJ00";"     0.0"
"4539";"A048110";"A044114";"2017JJ00";"     0.0"
"4540";"A048110";"A044114";"2018JJ00";"     0.0"
"4541";"A048110";"A044114";"2019JJ00";"     0.0"
"4542";"A048110";"A044114";"2020JJ00";"     0.0"
"4543";"A048110";"A044114";"2021JJ00";"     0.0"
"4544";"A048110";"A044113";"1990JJ00";"     0.0"
"4545";"A048110";"A044113";"1991JJ00";"     0.0"
"4546";"A048110";"A044113";"1992JJ00";"     0.0"
"4547";"A048110";"A044113";"1993JJ00";"     0.0"
"4548";"A048110";"A044113";"1994JJ00";"     0.0"
"4549";"A048110";"A044113";"1995JJ00";"     0.0"
"4550";"A048110";"A044113";"1996JJ00";"     0.0"
"4551";"A048110";"A044113";"1997JJ00";"     0.0"
"4552";"A048110";"A044113";"1998JJ00";"     0.0"
"4553";"A048110";"A044113";"1999JJ00";"     0.0"
"4554";"A048110";"A044113";"2000JJ00";"     0.0"
"4555";"A048110";"A044113";"2001JJ00";"     0.0"
"4556";"A048110";"A044113";"2002JJ00";"     0.0"
"4557";"A048110";"A044113";"2003JJ00";"     0.0"
"4558";"A048110";"A044113";"2004JJ00";"     0.0"
"4559";"A048110";"A044113";"2005JJ00";"     0.0"
"4560";"A048110";"A044113";"2006JJ00";"     0.0"
"4561";"A048110";"A044113";"2007JJ00";"     0.0"
"4562";"A048110";"A044113";"2008JJ00";"     0.0"
"4563";"A048110";"A044113";"2009JJ00";"     0.0"
"4564";"A048110";"A044113";"2010JJ00";"     0.0"
"4565";"A048110";"A044113";"2011JJ00";"     0.0"
"4566";"A048110";"A044113";"2012JJ00";"     0.0"
"4567";"A048110";"A044113";"2013JJ00";"     0.0"
"4568";"A048110";"A044113";"2014JJ00";"     0.0"
"4569";"A048110";"A044113";"2015JJ00";"     0.0"
"4570";"A048110";"A044113";"2016JJ00";"     0.0"
"4571";"A048110";"A044113";"2017JJ00";"     0.0"
"4572";"A048110";"A044113";"2018JJ00";"     0.0"
"4573";"A048110";"A044113";"2019JJ00";"     0.0"
"4574";"A048110";"A044113";"2020JJ00";"     0.0"
"4575";"A048110";"A044113";"2021JJ00";"     0.0"
"4576";"A048111";"A044109";"1990JJ00";"   100.0"
"4577";"A048111";"A044109";"1991JJ00";"   100.0"
"4578";"A048111";"A044109";"1992JJ00";"   100.0"
"4579";"A048111";"A044109";"1993JJ00";"   100.0"
"4580";"A048111";"A044109";"1994JJ00";"   100.0"
"4581";"A048111";"A044109";"1995JJ00";"   100.0"
"4582";"A048111";"A044109";"1996JJ00";"   100.0"
"4583";"A048111";"A044109";"1997JJ00";"   100.0"
"4584";"A048111";"A044109";"1998JJ00";"   100.0"
"4585";"A048111";"A044109";"1999JJ00";"   100.0"
"4586";"A048111";"A044109";"2000JJ00";"   100.0"
"4587";"A048111";"A044109";"2001JJ00";"   100.0"
"4588";"A048111";"A044109";"2002JJ00";"   100.0"
"4589";"A048111";"A044109";"2003JJ00";"   100.0"
"4590";"A048111";"A044109";"2004JJ00";"   100.0"
"4591";"A048111";"A044109";"2005JJ00";"   100.0"
"4592";"A048111";"A044109";"2006JJ00";"   100.0"
"4593";"A048111";"A044109";"2007JJ00";"   100.0"
"4594";"A048111";"A044109";"2008JJ00";"   100.0"
"4595";"A048111";"A044109";"2009JJ00";"   100.0"
"4596";"A048111";"A044109";"2010JJ00";"   100.0"
"4597";"A048111";"A044109";"2011JJ00";"   100.0"
"4598";"A048111";"A044109";"2012JJ00";"   100.0"
"4599";"A048111";"A044109";"2013JJ00";"   100.0"
"4600";"A048111";"A044109";"2014JJ00";"   100.0"
"4601";"A048111";"A044109";"2015JJ00";"   100.0"
"4602";"A048111";"A044109";"2016JJ00";"   100.0"
"4603";"A048111";"A044109";"2017JJ00";"     0.0"
"4604";"A048111";"A044109";"2018JJ00";"     0.0"
"4605";"A048111";"A044109";"2019JJ00";"     0.0"
"4606";"A048111";"A044109";"2020JJ00";"     0.0"
"4607";"A048111";"A044109";"2021JJ00";"     0.0"
"4608";"A048111";"A044108";"1990JJ00";"     0.1"
"4609";"A048111";"A044108";"1991JJ00";"     0.1"
"4610";"A048111";"A044108";"1992JJ00";"     0.1"
"4611";"A048111";"A044108";"1993JJ00";"     0.1"
"4612";"A048111";"A044108";"1994JJ00";"     0.1"
"4613";"A048111";"A044108";"1995JJ00";"     0.1"
"4614";"A048111";"A044108";"1996JJ00";"     0.1"
"4615";"A048111";"A044108";"1997JJ00";"     0.1"
"4616";"A048111";"A044108";"1998JJ00";"     0.1"
"4617";"A048111";"A044108";"1999JJ00";"     0.1"
"4618";"A048111";"A044108";"2000JJ00";"     0.1"
"4619";"A048111";"A044108";"2001JJ00";"     0.1"
"4620";"A048111";"A044108";"2002JJ00";"     0.1"
"4621";"A048111";"A044108";"2003JJ00";"     0.1"
"4622";"A048111";"A044108";"2004JJ00";"     0.1"
"4623";"A048111";"A044108";"2005JJ00";"     0.1"
"4624";"A048111";"A044108";"2006JJ00";"     0.1"
"4625";"A048111";"A044108";"2007JJ00";"     0.1"
"4626";"A048111";"A044108";"2008JJ00";"     0.1"
"4627";"A048111";"A044108";"2009JJ00";"     0.1"
"4628";"A048111";"A044108";"2010JJ00";"     0.1"
"4629";"A048111";"A044108";"2011JJ00";"     0.1"
"4630";"A048111";"A044108";"2012JJ00";"     0.1"
"4631";"A048111";"A044108";"2013JJ00";"     0.1"
"4632";"A048111";"A044108";"2014JJ00";"     0.1"
"4633";"A048111";"A044108";"2015JJ00";"     0.1"
"4634";"A048111";"A044108";"2016JJ00";"     0.1"
"4635";"A048111";"A044108";"2017JJ00";"     0.1"
"4636";"A048111";"A044108";"2018JJ00";"     0.1"
"4637";"A048111";"A044108";"2019JJ00";"     0.1"
"4638";"A048111";"A044108";"2020JJ00";"     0.1"
"4639";"A048111";"A044108";"2021JJ00";"     0.1"
"4640";"A048111";"A044116";"1990JJ00";"     0.0"
"4641";"A048111";"A044116";"1991JJ00";"     0.0"
"4642";"A048111";"A044116";"1992JJ00";"     0.0"
"4643";"A048111";"A044116";"1993JJ00";"     0.0"
"4644";"A048111";"A044116";"1994JJ00";"     0.0"
"4645";"A048111";"A044116";"1995JJ00";"     0.0"
"4646";"A048111";"A044116";"1996JJ00";"     0.0"
"4647";"A048111";"A044116";"1997JJ00";"     0.0"
"4648";"A048111";"A044116";"1998JJ00";"     0.0"
"4649";"A048111";"A044116";"1999JJ00";"     0.0"
"4650";"A048111";"A044116";"2000JJ00";"     0.0"
"4651";"A048111";"A044116";"2001JJ00";"     0.0"
"4652";"A048111";"A044116";"2002JJ00";"     0.0"
"4653";"A048111";"A044116";"2003JJ00";"     0.0"
"4654";"A048111";"A044116";"2004JJ00";"     0.0"
"4655";"A048111";"A044116";"2005JJ00";"     0.0"
"4656";"A048111";"A044116";"2006JJ00";"     0.0"
"4657";"A048111";"A044116";"2007JJ00";"     0.0"
"4658";"A048111";"A044116";"2008JJ00";"     0.0"
"4659";"A048111";"A044116";"2009JJ00";"     0.0"
"4660";"A048111";"A044116";"2010JJ00";"     0.0"
"4661";"A048111";"A044116";"2011JJ00";"     0.0"
"4662";"A048111";"A044116";"2012JJ00";"     0.0"
"4663";"A048111";"A044116";"2013JJ00";"     0.0"
"4664";"A048111";"A044116";"2014JJ00";"     0.0"
"4665";"A048111";"A044116";"2015JJ00";"     0.0"
"4666";"A048111";"A044116";"2016JJ00";"     0.0"
"4667";"A048111";"A044116";"2017JJ00";"     0.0"
"4668";"A048111";"A044116";"2018JJ00";"     0.0"
"4669";"A048111";"A044116";"2019JJ00";"     0.0"
"4670";"A048111";"A044116";"2020JJ00";"     0.0"
"4671";"A048111";"A044116";"2021JJ00";"     0.0"
"4672";"A048111";"A044117";"1990JJ00";"     0.0"
"4673";"A048111";"A044117";"1991JJ00";"     0.0"
"4674";"A048111";"A044117";"1992JJ00";"     0.0"
"4675";"A048111";"A044117";"1993JJ00";"     0.0"
"4676";"A048111";"A044117";"1994JJ00";"     0.0"
"4677";"A048111";"A044117";"1995JJ00";"     0.0"
"4678";"A048111";"A044117";"1996JJ00";"     0.0"
"4679";"A048111";"A044117";"1997JJ00";"     0.0"
"4680";"A048111";"A044117";"1998JJ00";"     0.0"
"4681";"A048111";"A044117";"1999JJ00";"     0.0"
"4682";"A048111";"A044117";"2000JJ00";"     0.0"
"4683";"A048111";"A044117";"2001JJ00";"     0.0"
"4684";"A048111";"A044117";"2002JJ00";"     0.0"
"4685";"A048111";"A044117";"2003JJ00";"     0.0"
"4686";"A048111";"A044117";"2004JJ00";"     0.0"
"4687";"A048111";"A044117";"2005JJ00";"     0.0"
"4688";"A048111";"A044117";"2006JJ00";"     0.0"
"4689";"A048111";"A044117";"2007JJ00";"     0.0"
"4690";"A048111";"A044117";"2008JJ00";"     0.0"
"4691";"A048111";"A044117";"2009JJ00";"     0.0"
"4692";"A048111";"A044117";"2010JJ00";"     0.0"
"4693";"A048111";"A044117";"2011JJ00";"     0.0"
"4694";"A048111";"A044117";"2012JJ00";"     0.0"
"4695";"A048111";"A044117";"2013JJ00";"     0.0"
"4696";"A048111";"A044117";"2014JJ00";"     0.0"
"4697";"A048111";"A044117";"2015JJ00";"     0.0"
"4698";"A048111";"A044117";"2016JJ00";"     0.0"
"4699";"A048111";"A044117";"2017JJ00";"     0.0"
"4700";"A048111";"A044117";"2018JJ00";"     0.0"
"4701";"A048111";"A044117";"2019JJ00";"     0.0"
"4702";"A048111";"A044117";"2020JJ00";"     0.0"
"4703";"A048111";"A044117";"2021JJ00";"     0.0"
"4704";"A048111";"A044115";"1990JJ00";"     0.0"
"4705";"A048111";"A044115";"1991JJ00";"     0.0"
"4706";"A048111";"A044115";"1992JJ00";"     0.0"
"4707";"A048111";"A044115";"1993JJ00";"     0.0"
"4708";"A048111";"A044115";"1994JJ00";"     0.0"
"4709";"A048111";"A044115";"1995JJ00";"     0.0"
"4710";"A048111";"A044115";"1996JJ00";"     0.0"
"4711";"A048111";"A044115";"1997JJ00";"     0.0"
"4712";"A048111";"A044115";"1998JJ00";"     0.0"
"4713";"A048111";"A044115";"1999JJ00";"     0.0"
"4714";"A048111";"A044115";"2000JJ00";"     0.0"
"4715";"A048111";"A044115";"2001JJ00";"     0.0"
"4716";"A048111";"A044115";"2002JJ00";"     0.0"
"4717";"A048111";"A044115";"2003JJ00";"     0.0"
"4718";"A048111";"A044115";"2004JJ00";"     0.0"
"4719";"A048111";"A044115";"2005JJ00";"     0.0"
"4720";"A048111";"A044115";"2006JJ00";"     0.0"
"4721";"A048111";"A044115";"2007JJ00";"     0.0"
"4722";"A048111";"A044115";"2008JJ00";"     0.0"
"4723";"A048111";"A044115";"2009JJ00";"     0.0"
"4724";"A048111";"A044115";"2010JJ00";"     0.0"
"4725";"A048111";"A044115";"2011JJ00";"     0.0"
"4726";"A048111";"A044115";"2012JJ00";"     0.0"
"4727";"A048111";"A044115";"2013JJ00";"     0.0"
"4728";"A048111";"A044115";"2014JJ00";"     0.0"
"4729";"A048111";"A044115";"2015JJ00";"     0.0"
"4730";"A048111";"A044115";"2016JJ00";"     0.0"
"4731";"A048111";"A044115";"2017JJ00";"     0.0"
"4732";"A048111";"A044115";"2018JJ00";"     0.0"
"4733";"A048111";"A044115";"2019JJ00";"     0.0"
"4734";"A048111";"A044115";"2020JJ00";"     0.0"
"4735";"A048111";"A044115";"2021JJ00";"     0.0"
"4736";"A048111";"A044107";"1990JJ00";"     0.0"
"4737";"A048111";"A044107";"1991JJ00";"     0.0"
"4738";"A048111";"A044107";"1992JJ00";"     0.0"
"4739";"A048111";"A044107";"1993JJ00";"     0.0"
"4740";"A048111";"A044107";"1994JJ00";"     0.0"
"4741";"A048111";"A044107";"1995JJ00";"     0.0"
"4742";"A048111";"A044107";"1996JJ00";"     0.0"
"4743";"A048111";"A044107";"1997JJ00";"     0.0"
"4744";"A048111";"A044107";"1998JJ00";"     0.0"
"4745";"A048111";"A044107";"1999JJ00";"     0.0"
"4746";"A048111";"A044107";"2000JJ00";"     0.0"
"4747";"A048111";"A044107";"2001JJ00";"     0.0"
"4748";"A048111";"A044107";"2002JJ00";"     0.0"
"4749";"A048111";"A044107";"2003JJ00";"     0.0"
"4750";"A048111";"A044107";"2004JJ00";"     0.0"
"4751";"A048111";"A044107";"2005JJ00";"     0.0"
"4752";"A048111";"A044107";"2006JJ00";"     0.0"
"4753";"A048111";"A044107";"2007JJ00";"     0.0"
"4754";"A048111";"A044107";"2008JJ00";"     0.0"
"4755";"A048111";"A044107";"2009JJ00";"     0.0"
"4756";"A048111";"A044107";"2010JJ00";"     0.0"
"4757";"A048111";"A044107";"2011JJ00";"     0.0"
"4758";"A048111";"A044107";"2012JJ00";"     0.0"
"4759";"A048111";"A044107";"2013JJ00";"     0.0"
"4760";"A048111";"A044107";"2014JJ00";"     0.0"
"4761";"A048111";"A044107";"2015JJ00";"     0.0"
"4762";"A048111";"A044107";"2016JJ00";"     0.0"
"4763";"A048111";"A044107";"2017JJ00";"     0.0"
"4764";"A048111";"A044107";"2018JJ00";"     0.0"
"4765";"A048111";"A044107";"2019JJ00";"     0.0"
"4766";"A048111";"A044107";"2020JJ00";"     0.0"
"4767";"A048111";"A044107";"2021JJ00";"     0.0"
"4768";"A048111";"A044118";"1990JJ00";"     0.0"
"4769";"A048111";"A044118";"1991JJ00";"     0.0"
"4770";"A048111";"A044118";"1992JJ00";"     0.0"
"4771";"A048111";"A044118";"1993JJ00";"     0.0"
"4772";"A048111";"A044118";"1994JJ00";"     0.0"
"4773";"A048111";"A044118";"1995JJ00";"     0.0"
"4774";"A048111";"A044118";"1996JJ00";"     0.0"
"4775";"A048111";"A044118";"1997JJ00";"     0.0"
"4776";"A048111";"A044118";"1998JJ00";"     0.0"
"4777";"A048111";"A044118";"1999JJ00";"     0.0"
"4778";"A048111";"A044118";"2000JJ00";"     0.0"
"4779";"A048111";"A044118";"2001JJ00";"     0.0"
"4780";"A048111";"A044118";"2002JJ00";"     0.0"
"4781";"A048111";"A044118";"2003JJ00";"     0.0"
"4782";"A048111";"A044118";"2004JJ00";"     0.0"
"4783";"A048111";"A044118";"2005JJ00";"     0.0"
"4784";"A048111";"A044118";"2006JJ00";"     0.0"
"4785";"A048111";"A044118";"2007JJ00";"     0.0"
"4786";"A048111";"A044118";"2008JJ00";"     0.0"
"4787";"A048111";"A044118";"2009JJ00";"     0.0"
"4788";"A048111";"A044118";"2010JJ00";"     0.0"
"4789";"A048111";"A044118";"2011JJ00";"     0.0"
"4790";"A048111";"A044118";"2012JJ00";"     0.0"
"4791";"A048111";"A044118";"2013JJ00";"     0.0"
"4792";"A048111";"A044118";"2014JJ00";"     0.0"
"4793";"A048111";"A044118";"2015JJ00";"     0.0"
"4794";"A048111";"A044118";"2016JJ00";"     0.0"
"4795";"A048111";"A044118";"2017JJ00";"     0.0"
"4796";"A048111";"A044118";"2018JJ00";"     0.0"
"4797";"A048111";"A044118";"2019JJ00";"     0.0"
"4798";"A048111";"A044118";"2020JJ00";"     0.0"
"4799";"A048111";"A044118";"2021JJ00";"     0.0"
"4800";"A048111";"A044112";"1990JJ00";"     1.5"
"4801";"A048111";"A044112";"1991JJ00";"     1.5"
"4802";"A048111";"A044112";"1992JJ00";"     1.5"
"4803";"A048111";"A044112";"1993JJ00";"     1.5"
"4804";"A048111";"A044112";"1994JJ00";"     1.5"
"4805";"A048111";"A044112";"1995JJ00";"     1.5"
"4806";"A048111";"A044112";"1996JJ00";"     1.6"
"4807";"A048111";"A044112";"1997JJ00";"     1.7"
"4808";"A048111";"A044112";"1998JJ00";"     1.6"
"4809";"A048111";"A044112";"1999JJ00";"     1.5"
"4810";"A048111";"A044112";"2000JJ00";"     1.9"
"4811";"A048111";"A044112";"2001JJ00";"     1.8"
"4812";"A048111";"A044112";"2002JJ00";"     1.8"
"4813";"A048111";"A044112";"2003JJ00";"     1.8"
"4814";"A048111";"A044112";"2004JJ00";"     1.9"
"4815";"A048111";"A044112";"2005JJ00";"     1.8"
"4816";"A048111";"A044112";"2006JJ00";"     1.8"
"4817";"A048111";"A044112";"2007JJ00";"     1.8"
"4818";"A048111";"A044112";"2008JJ00";"     1.8"
"4819";"A048111";"A044112";"2009JJ00";"     1.5"
"4820";"A048111";"A044112";"2010JJ00";"     1.8"
"4821";"A048111";"A044112";"2011JJ00";"     1.7"
"4822";"A048111";"A044112";"2012JJ00";"     1.4"
"4823";"A048111";"A044112";"2013JJ00";"     1.3"
"4824";"A048111";"A044112";"2014JJ00";"     1.3"
"4825";"A048111";"A044112";"2015JJ00";"     1.3"
"4826";"A048111";"A044112";"2016JJ00";"     1.2"
"4827";"A048111";"A044112";"2017JJ00";"     1.1"
"4828";"A048111";"A044112";"2018JJ00";"     0.9"
"4829";"A048111";"A044112";"2019JJ00";"     0.8"
"4830";"A048111";"A044112";"2020JJ00";"     0.8"
"4831";"A048111";"A044112";"2021JJ00";"     0.8"
"4832";"A048111";"A044110";"1990JJ00";"     0.0"
"4833";"A048111";"A044110";"1991JJ00";"     0.0"
"4834";"A048111";"A044110";"1992JJ00";"     0.0"
"4835";"A048111";"A044110";"1993JJ00";"     0.0"
"4836";"A048111";"A044110";"1994JJ00";"     0.0"
"4837";"A048111";"A044110";"1995JJ00";"     0.0"
"4838";"A048111";"A044110";"1996JJ00";"     0.0"
"4839";"A048111";"A044110";"1997JJ00";"     0.0"
"4840";"A048111";"A044110";"1998JJ00";"     0.0"
"4841";"A048111";"A044110";"1999JJ00";"     0.0"
"4842";"A048111";"A044110";"2000JJ00";"     0.0"
"4843";"A048111";"A044110";"2001JJ00";"     0.0"
"4844";"A048111";"A044110";"2002JJ00";"     0.0"
